year,month,day,sales_date_std,order_id,customer_name,product_name,category,price,quantity,total,shipping_fee,total_sales,status,shipping_address,kota
2025,3,11,45727,ORD07983,Customer_3008,Kursi,Ruang Makan,650000,2,1300000,50000,1350000,completed,Kelurahan 111 Depok,Depok
2025,5,12,45789,ORD07984,Customer_1748,Bufet,Ruang Tamu,3250000,1,3250000,60000,3310000,completed,Kelurahan 83 Jakarta Utara,Jakarta Utara
2025,4,1,45748,ORD07985,Customer_1924,Lemari Dapur,Dapur,1850000,1,1850000,50000,1900000,refund,Kelurahan 131 Depok,Depok
2025,6,28,45836,ORD07986,Customer_110,Lemari Sliding,Kamar Tidur,4750000,3,14250000,60000,14310000,completed,Kelurahan 142 Tangerang,Tangerang
2025,4,10,45757,ORD07987,Customer_1380,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,completed,Kelurahan 43 Jakarta Barat,Jakarta Barat
2025,10,8,45938,ORD07988,Customer_2913,Kasur,Kamar Tidur,5500000,2,11000000,60000,11060000,completed,Kelurahan 87 Jakarta Barat,Jakarta Barat
2025,10,6,45936,ORD07989,Customer_1422,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 129 Jakarta Pusat,Jakarta Pusat
2025,11,8,45969,ORD07990,Customer_2344,Nakas,Kamar Tidur,1000000,3,3000000,50000,3050000,completed,Kelurahan 198 Bekasi,Bekasi
2025,12,15,46006,ORD07991,Customer_2901,Rak Sepatu,Penyimpanan,650000,1,650000,50000,700000,completed,Kelurahan 37 Bogor,Bogor
2025,3,2,45718,ORD07992,Customer_2448,Lemari TV,Ruang Tamu,2300000,2,4600000,60000,4660000,completed,Kelurahan 181 Jakarta Pusat,Jakarta Pusat
2025,2,2,45690,ORD07993,Customer_2809,Lemari Dapur,Dapur,1850000,2,3330000,60000,3390000,completed,Kelurahan 124 Jakarta Utara,Jakarta Utara
2025,3,30,45746,ORD07994,Customer_2964,Kasur,Kamar Tidur,5500000,2,11000000,50000,11050000,completed,Kelurahan 176 Depok,Depok
2025,5,4,45781,ORD07995,Customer_3387,Meja Makan,Ruang Makan,3200000,3,9600000,60000,9660000,completed,Kelurahan 137 Jakarta Timur,Jakarta Timur
2025,4,19,45766,ORD07996,Customer_342,Lemari TV,Ruang Tamu,2300000,3,6900000,50000,6950000,completed,Kelurahan 136 Bekasi,Bekasi
2025,6,14,45822,ORD07997,Customer_2728,Sofa,Ruang Tamu,4500000,2,9000000,60000,9060000,completed,Kelurahan 65 Jakarta Barat,Jakarta Barat
2025,7,10,45848,ORD07998,Customer_2066,Kasur,Kamar Tidur,5500000,3,16500000,50000,16550000,completed,Kelurahan 164 Depok,Depok
2025,12,8,45999,ORD07999,Customer_693,Kursi Bar,Ruang Makan,1295000,2,2590000,60000,2650000,refund,Kelurahan 40 Jakarta Barat,Jakarta Barat
2025,9,19,45919,ORD08000,Customer_2509,Meja Kopi,Ruang Tamu,1800000,1,1800000,60000,1860000,completed,Kelurahan 79 Tangerang,Tangerang
2025,8,4,45873,ORD08001,Customer_230,Meja,Ruang Kerja,1250000,3,3750000,60000,3810000,completed,Kelurahan 115 Jakarta Utara,Jakarta Utara
2025,7,6,45844,ORD08002,Customer_2672,Meja Kopi,Ruang Tamu,1800000,3,5400000,60000,5460000,completed,Kelurahan 179 Tangerang Selatan,Tangerang Selatan
2025,3,4,45720,ORD08003,Customer_3271,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,completed,Kelurahan 21 Tangerang Selatan,Tangerang Selatan
2025,8,27,45896,ORD08004,Customer_1157,Meja Kopi,Ruang Tamu,1800000,3,5400000,50000,5450000,completed,Kelurahan 129 Depok,Depok
2025,10,21,45951,ORD08005,Customer_313,Lemari Sudut,Ruang Tamu,2750000,2,5500000,50000,5550000,completed,Kelurahan 182 Depok,Depok
2025,5,30,45807,ORD08006,Customer_2147,Lemari Dapur,Dapur,1850000,1,1850000,60000,1910000,completed,Kelurahan 197 Jakarta Selatan,Jakarta Selatan
2025,8,23,45892,ORD08007,Customer_525,Meja Kopi,Ruang Tamu,1800000,1,1800000,50000,1850000,completed,Kelurahan 22 Bogor,Bogor
2025,4,27,45774,ORD08008,Customer_2082,Meja Kopi,Ruang Tamu,1800000,3,5400000,50000,5450000,completed,Kelurahan 61 Bogor,Bogor
2025,10,29,45959,ORD08009,Customer_1814,Lemari Baju,Kamar Tidur,3500000,3,10500000,60000,10560000,completed,Kelurahan 62 Tangerang Selatan,Tangerang Selatan
2025,11,18,45979,ORD08010,Customer_3247,Kursi Bar,Ruang Makan,1295000,1,1295000,60000,1355000,refund,Kelurahan 87 Jakarta Utara,Jakarta Utara
2025,7,27,45865,ORD08011,Customer_2244,Kitchen Set,Dapur,9500000,1,9500000,60000,9560000,completed,Kelurahan 59 Jakarta Selatan,Jakarta Selatan
2025,11,1,45962,ORD08012,Customer_1250,Meja Kopi,Ruang Tamu,1800000,1,1800000,60000,1860000,completed,Kelurahan 102 Tangerang Selatan,Tangerang Selatan
2025,8,23,45892,ORD08013,Customer_3191,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,completed,Kelurahan 180 Jakarta Utara,Jakarta Utara
2025,2,23,45711,ORD08014,Customer_3256,Lemari Dapur,Dapur,1850000,3,5550000,50000,5600000,completed,Kelurahan 162 Bekasi,Bekasi
2025,8,31,45900,ORD08015,Customer_1229,Lemari Laci,Kamar Tidur,1950000,3,5850000,60000,5910000,completed,Kelurahan 121 Jakarta Pusat,Jakarta Pusat
2025,11,1,45962,ORD08016,Customer_429,Lemari Sudut,Ruang Tamu,2750000,1,2750000,60000,2810000,completed,Kelurahan 23 Tangerang Selatan,Tangerang Selatan
2025,5,30,45807,ORD08017,Customer_3125,Lemari Laci,Kamar Tidur,1950000,3,5850000,50000,5900000,completed,Kelurahan 31 Depok,Depok
2025,12,25,46016,ORD08018,Customer_1427,Meja Rias,Kamar Tidur,1750000,3,5250000,60000,5310000,completed,Kelurahan 185 Tangerang Selatan,Tangerang Selatan
2025,3,21,45737,ORD08019,Customer_2307,Kursi Bar,Ruang Makan,1295000,2,2590000,60000,2650000,completed,Kelurahan 148 Tangerang,Tangerang
2025,8,4,45873,ORD08020,Customer_2556,Lemari TV,Ruang Tamu,2300000,3,6900000,50000,6950000,completed,Kelurahan 10 Depok,Depok
2025,8,20,45889,ORD08021,Customer_3339,Kitchen Set,Dapur,9500000,2,19000000,60000,19060000,completed,Kelurahan 5 Jakarta Utara,Jakarta Utara
2025,11,8,45969,ORD08022,Customer_2358,Kasur,Kamar Tidur,5500000,3,16500000,50000,16550000,completed,Kelurahan 80 Bekasi,Bekasi
2025,7,4,45842,ORD08023,Customer_1012,Rak Meja,Ruang Kerja,750000,1,750000,60000,810000,completed,Kelurahan 170 Jakarta Timur,Jakarta Timur
2025,10,9,45939,ORD08024,Customer_1335,Lemari Sudut,Ruang Tamu,2750000,3,8250000,50000,8300000,completed,Kelurahan 186 Depok,Depok
2025,9,19,45919,ORD08025,Customer_3119,Kitchen Set,Dapur,9500000,2,19000000,60000,19060000,completed,Kelurahan 167 Jakarta Selatan,Jakarta Selatan
2025,4,9,45756,ORD08026,Customer_2247,Rak Sepatu,Penyimpanan,650000,2,1300000,60000,1360000,completed,Kelurahan 54 Jakarta Utara,Jakarta Utara
2025,12,10,46001,ORD08027,Customer_2005,Rak Meja,Ruang Kerja,750000,1,750000,50000,800000,completed,Kelurahan 82 Bogor,Bogor
2025,5,18,45795,ORD08028,Customer_2099,Lemari Laci,Kamar Tidur,1950000,1,1950000,50000,2000000,completed,Kelurahan 97 Bekasi,Bekasi
2025,2,20,45708,ORD08029,Customer_627,Meja Kopi,Ruang Tamu,1800000,1,1800000,60000,1860000,refund,Kelurahan 71 Jakarta Barat,Jakarta Barat
2025,4,28,45775,ORD08030,Customer_2453,Kitchen Set,Dapur,9500000,3,28500000,60000,28560000,completed,Kelurahan 65 Tangerang,Tangerang
2025,5,12,45789,ORD08031,Customer_3089,Rak Sepatu,Penyimpanan,650000,1,650000,60000,710000,completed,Kelurahan 176 Tangerang,Tangerang
2025,6,20,45828,ORD08032,Customer_3478,Lemari Laci,Kamar Tidur,1950000,2,3900000,50000,3950000,cancelled,Kelurahan 64 Bogor,Bogor
2025,12,31,46022,ORD08033,Customer_475,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,completed,Kelurahan 127 Jakarta Utara,Jakarta Utara
2025,2,14,45702,ORD08034,Customer_113,Lemari Sliding,Kamar Tidur,4750000,2,9500000,60000,9560000,cancelled,Kelurahan 129 Jakarta Barat,Jakarta Barat
2025,1,17,45674,ORD08035,Customer_3445,Bufet,Ruang Tamu,3250000,1,3250000,60000,3310000,completed,Kelurahan 3 Jakarta Barat,Jakarta Barat
2025,2,27,45715,ORD08036,Customer_1671,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,completed,Kelurahan 88 Tangerang Selatan,Tangerang Selatan
2025,11,22,45983,ORD08037,Customer_372,Lemari Baju,Kamar Tidur,3500000,3,10500000,60000,10560000,completed,Kelurahan 119 Tangerang,Tangerang
2025,4,21,45768,ORD08038,Customer_2362,Lemari Sudut,Ruang Tamu,2750000,2,5500000,50000,5550000,completed,Kelurahan 85 Bogor,Bogor
2025,8,6,45875,ORD08039,Customer_2086,Kitchen Set,Dapur,9500000,3,28500000,60000,28560000,completed,Kelurahan 185 Jakarta Pusat,Jakarta Pusat
2025,8,6,45875,ORD08040,Customer_2612,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,completed,Kelurahan 148 Jakarta Selatan,Jakarta Selatan
2025,3,22,45738,ORD08041,Customer_1460,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,completed,Kelurahan 158 Jakarta Timur,Jakarta Timur
2025,6,18,45826,ORD08042,Customer_3091,Kasur,Kamar Tidur,5500000,3,16500000,60000,16560000,completed,Kelurahan 148 Jakarta Utara,Jakarta Utara
2025,12,25,46016,ORD08043,Customer_1554,Meja Rias,Kamar Tidur,1750000,3,5250000,60000,5310000,completed,Kelurahan 101 Jakarta Pusat,Jakarta Pusat
2025,2,24,45712,ORD08044,Customer_29,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 111 Jakarta Timur,Jakarta Timur
2025,7,9,45847,ORD08045,Customer_2862,Meja Rias,Kamar Tidur,1750000,3,5250000,50000,5300000,completed,Kelurahan 29 Depok,Depok
2025,4,16,45763,ORD08046,Customer_3320,Lemari Laci,Kamar Tidur,1950000,2,3900000,50000,3950000,completed,Kelurahan 124 Bekasi,Bekasi
2025,5,17,45794,ORD08047,Customer_472,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,completed,Kelurahan 79 Tangerang Selatan,Tangerang Selatan
2025,10,4,45934,ORD08048,Customer_1634,Meja Makan,Ruang Makan,3200000,2,6400000,60000,6460000,completed,Kelurahan 182 Jakarta Selatan,Jakarta Selatan
2025,7,28,45866,ORD08049,Customer_1152,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,completed,Kelurahan 100 Jakarta Selatan,Jakarta Selatan
2025,4,14,45761,ORD08050,Customer_2261,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,completed,Kelurahan 124 Jakarta Selatan,Jakarta Selatan
2025,3,3,45719,ORD08051,Customer_1742,Lemari TV,Ruang Tamu,2300000,3,6210000,50000,6260000,completed,Kelurahan 168 Bogor,Bogor
2025,9,28,45928,ORD08052,Customer_1798,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,completed,Kelurahan 112 Jakarta Barat,Jakarta Barat
2025,2,13,45701,ORD08053,Customer_2359,Lemari Baju,Kamar Tidur,3500000,1,3500000,60000,3560000,cancelled,Kelurahan 38 Jakarta Utara,Jakarta Utara
2025,12,31,46022,ORD08054,Customer_1409,Nakas,Kamar Tidur,1000000,1,1000000,60000,1060000,completed,Kelurahan 127 Jakarta Selatan,Jakarta Selatan
2025,5,8,45785,ORD08055,Customer_3463,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,refund,Kelurahan 15 Tangerang,Tangerang
2025,2,12,45700,ORD08056,Customer_1964,Rak Buku,Penyimpanan,1100000,3,3300000,60000,3360000,completed,Kelurahan 128 Jakarta Pusat,Jakarta Pusat
2025,10,24,45954,ORD08057,Customer_1594,Meja Kopi,Ruang Tamu,1800000,3,5400000,60000,5460000,refund,Kelurahan 76 Jakarta Pusat,Jakarta Pusat
2025,10,30,45960,ORD08058,Customer_1187,Bufet,Ruang Tamu,3250000,2,6500000,60000,6560000,completed,Kelurahan 145 Jakarta Selatan,Jakarta Selatan
2025,6,2,45810,ORD08059,Customer_1238,Rak Buku,Penyimpanan,1100000,2,2200000,60000,2260000,completed,Kelurahan 100 Jakarta Timur,Jakarta Timur
2025,11,27,45988,ORD08060,Customer_2254,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,cancelled,Kelurahan 23 Tangerang,Tangerang
2025,12,27,46018,ORD08061,Customer_2651,Sofa,Ruang Tamu,4500000,3,13500000,60000,13560000,completed,Kelurahan 112 Jakarta Pusat,Jakarta Pusat
2025,4,10,45757,ORD08062,Customer_1174,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,completed,Kelurahan 200 Tangerang Selatan,Tangerang Selatan
2025,2,23,45711,ORD08063,Customer_2352,Meja Kopi,Ruang Tamu,1800000,1,1800000,60000,1860000,refund,Kelurahan 157 Jakarta Pusat,Jakarta Pusat
2025,8,9,45878,ORD08064,Customer_3448,Rak Meja,Ruang Kerja,750000,1,750000,50000,800000,completed,Kelurahan 145 Bekasi,Bekasi
2025,2,22,45710,ORD08065,Customer_557,Meja Makan,Ruang Makan,3200000,3,9600000,50000,9650000,completed,Kelurahan 62 Depok,Depok
2025,10,19,45949,ORD08066,Customer_1081,Kasur,Kamar Tidur,5500000,3,16500000,50000,16550000,cancelled,Kelurahan 172 Bogor,Bogor
2025,8,10,45879,ORD08067,Customer_823,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,completed,Kelurahan 34 Jakarta Utara,Jakarta Utara
2025,6,5,45813,ORD08068,Customer_1561,Meja Makan,Ruang Makan,3200000,2,6400000,50000,6450000,cancelled,Kelurahan 137 Bekasi,Bekasi
2025,3,23,45739,ORD08069,Customer_984,Meja Kopi,Ruang Tamu,1800000,2,3600000,60000,3660000,completed,Kelurahan 157 Jakarta Selatan,Jakarta Selatan
2025,1,1,45658,ORD08070,Customer_2623,Lemari Sliding,Kamar Tidur,4750000,3,12825000,60000,12885000,completed,Kelurahan 189 Jakarta Utara,Jakarta Utara
2025,3,20,45736,ORD08071,Customer_1617,Meja Rias,Kamar Tidur,1750000,2,3500000,60000,3560000,completed,Kelurahan 184 Jakarta Barat,Jakarta Barat
2025,7,4,45842,ORD08072,Customer_136,Rak Meja,Ruang Kerja,750000,1,750000,60000,810000,completed,Kelurahan 91 Tangerang,Tangerang
2025,8,4,45873,ORD08073,Customer_1414,Nakas,Kamar Tidur,1000000,2,2000000,60000,2060000,completed,Kelurahan 127 Jakarta Timur,Jakarta Timur
2025,6,28,45836,ORD08074,Customer_1030,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,completed,Kelurahan 200 Jakarta Timur,Jakarta Timur
2025,2,20,45708,ORD08075,Customer_2968,Meja,Ruang Kerja,1250000,3,3750000,60000,3810000,cancelled,Kelurahan 192 Jakarta Pusat,Jakarta Pusat
2025,2,23,45711,ORD08076,Customer_158,Kursi Bar,Ruang Makan,1295000,3,3885000,50000,3935000,completed,Kelurahan 19 Bogor,Bogor
2025,7,12,45850,ORD08077,Customer_3232,Rak Sepatu,Penyimpanan,650000,3,1950000,50000,2000000,completed,Kelurahan 29 Bogor,Bogor
2025,6,25,45833,ORD08078,Customer_2998,Lemari Sliding,Kamar Tidur,4750000,2,9500000,50000,9550000,completed,Kelurahan 104 Bogor,Bogor
2025,8,16,45885,ORD08079,Customer_1000,Rak Sepatu,Penyimpanan,650000,3,1950000,60000,2010000,completed,Kelurahan 179 Tangerang Selatan,Tangerang Selatan
2025,12,3,45994,ORD08080,Customer_785,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,cancelled,Kelurahan 110 Tangerang,Tangerang
2025,10,20,45950,ORD08081,Customer_2217,Meja Kopi,Ruang Tamu,1800000,3,5400000,60000,5460000,completed,Kelurahan 27 Jakarta Barat,Jakarta Barat
2025,2,18,45706,ORD08082,Customer_3355,Sofa,Ruang Tamu,4500000,3,13500000,60000,13560000,cancelled,Kelurahan 192 Jakarta Pusat,Jakarta Pusat
2025,5,22,45799,ORD08083,Customer_1681,Lemari Sliding,Kamar Tidur,4750000,2,9500000,60000,9560000,completed,Kelurahan 58 Jakarta Timur,Jakarta Timur
2025,5,18,45795,ORD08084,Customer_1880,Rak Buku,Penyimpanan,1100000,3,3300000,60000,3360000,completed,Kelurahan 101 Jakarta Utara,Jakarta Utara
2025,1,11,45668,ORD08085,Customer_2134,Kitchen Set,Dapur,9500000,2,19000000,50000,19050000,completed,Kelurahan 148 Bekasi,Bekasi
2025,3,5,45721,ORD08086,Customer_3443,Lemari TV,Ruang Tamu,2300000,1,2300000,60000,2360000,completed,Kelurahan 10 Jakarta Pusat,Jakarta Pusat
2025,12,23,46014,ORD08087,Customer_1018,Rak Sepatu,Penyimpanan,650000,2,1300000,60000,1360000,completed,Kelurahan 117 Jakarta Barat,Jakarta Barat
2025,12,27,46018,ORD08088,Customer_2662,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,completed,Kelurahan 18 Jakarta Barat,Jakarta Barat
2025,2,28,45716,ORD08089,Customer_1880,Meja,Ruang Kerja,1250000,1,1250000,50000,1300000,cancelled,Kelurahan 9 Depok,Depok
2025,5,17,45794,ORD08090,Customer_1084,Rak Sepatu,Penyimpanan,650000,2,1300000,50000,1350000,completed,Kelurahan 185 Depok,Depok
2025,3,14,45730,ORD08091,Customer_825,Sofa,Ruang Tamu,4500000,1,4500000,50000,4550000,completed,Kelurahan 167 Depok,Depok
2025,11,5,45966,ORD08092,Customer_833,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,completed,Kelurahan 29 Jakarta Utara,Jakarta Utara
2025,9,17,45917,ORD08093,Customer_1081,Rak Buku,Penyimpanan,1100000,2,2200000,50000,2250000,completed,Kelurahan 17 Depok,Depok
2025,5,23,45800,ORD08094,Customer_1393,Meja Makan,Ruang Makan,3200000,2,6400000,60000,6460000,completed,Kelurahan 169 Tangerang Selatan,Tangerang Selatan
2025,2,24,45712,ORD08095,Customer_2914,Sofa,Ruang Tamu,4500000,1,4500000,50000,4550000,cancelled,Kelurahan 145 Bogor,Bogor
2025,8,12,45881,ORD08096,Customer_1763,Sofa,Ruang Tamu,4500000,3,13500000,50000,13550000,completed,Kelurahan 66 Bogor,Bogor
2025,10,6,45936,ORD08097,Customer_3175,Lemari Sudut,Ruang Tamu,2750000,3,8250000,50000,8300000,completed,Kelurahan 190 Bogor,Bogor
2025,8,6,45875,ORD08098,Customer_1330,Lemari Laci,Kamar Tidur,1950000,2,3900000,60000,3960000,completed,Kelurahan 43 Jakarta Barat,Jakarta Barat
2025,8,29,45898,ORD08099,Customer_3447,Nakas,Kamar Tidur,1000000,1,1000000,50000,1050000,completed,Kelurahan 10 Depok,Depok
2025,5,20,45797,ORD08100,Customer_906,Meja Makan,Ruang Makan,3200000,3,9600000,60000,9660000,cancelled,Kelurahan 172 Jakarta Pusat,Jakarta Pusat
2025,10,5,45935,ORD08101,Customer_692,Meja Makan,Ruang Makan,3200000,1,3200000,50000,3250000,completed,Kelurahan 178 Depok,Depok
2025,4,19,45766,ORD08102,Customer_3419,Meja,Ruang Kerja,1250000,1,1250000,60000,1310000,completed,Kelurahan 105 Jakarta Selatan,Jakarta Selatan
2025,3,14,45730,ORD08103,Customer_537,Lemari Sliding,Kamar Tidur,4750000,2,9500000,50000,9550000,completed,Kelurahan 53 Bogor,Bogor
2025,3,29,45745,ORD08104,Customer_270,Lemari Sudut,Ruang Tamu,2750000,3,8250000,60000,8310000,completed,Kelurahan 162 Jakarta Selatan,Jakarta Selatan
2025,12,23,46014,ORD08105,Customer_506,Lemari Dapur,Dapur,1850000,1,1850000,60000,1910000,completed,Kelurahan 113 Jakarta Selatan,Jakarta Selatan
2025,6,17,45825,ORD08106,Customer_1341,Meja Makan,Ruang Makan,3200000,2,6400000,60000,6460000,cancelled,Kelurahan 78 Jakarta Barat,Jakarta Barat
2025,1,20,45677,ORD08107,Customer_1411,Rak Sepatu,Penyimpanan,650000,2,1300000,60000,1360000,completed,Kelurahan 113 Jakarta Timur,Jakarta Timur
2025,7,16,45854,ORD08108,Customer_864,Rak Sepatu,Penyimpanan,650000,1,650000,60000,710000,completed,Kelurahan 179 Jakarta Utara,Jakarta Utara
2025,12,23,46014,ORD08109,Customer_746,Rak Buku,Penyimpanan,1100000,2,2200000,50000,2250000,completed,Kelurahan 169 Bekasi,Bekasi
2025,3,6,45722,ORD08110,Customer_2405,Lemari Baju,Kamar Tidur,3500000,3,10500000,60000,10560000,cancelled,Kelurahan 123 Jakarta Timur,Jakarta Timur
2025,4,21,45768,ORD08111,Customer_2481,Kursi Bar,Ruang Makan,1295000,2,2590000,50000,2640000,completed,Kelurahan 129 Bekasi,Bekasi
2025,3,1,45717,ORD08112,Customer_1060,Rak Buku,Penyimpanan,1100000,1,1100000,50000,1150000,completed,Kelurahan 62 Bogor,Bogor
2025,1,18,45675,ORD08113,Customer_1907,Lemari Sliding,Kamar Tidur,4750000,1,4750000,60000,4810000,completed,Kelurahan 5 Jakarta Selatan,Jakarta Selatan
2025,11,23,45984,ORD08114,Customer_1749,Sofa,Ruang Tamu,4500000,1,4500000,60000,4560000,completed,Kelurahan 101 Jakarta Selatan,Jakarta Selatan
2025,5,12,45789,ORD08115,Customer_1125,Rak Buku,Penyimpanan,1100000,2,2200000,50000,2250000,completed,Kelurahan 28 Depok,Depok
2025,11,20,45981,ORD08116,Customer_1185,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 158 Jakarta Selatan,Jakarta Selatan
2025,1,21,45678,ORD08117,Customer_354,Nakas,Kamar Tidur,1000000,2,2000000,60000,2060000,completed,Kelurahan 128 Jakarta Timur,Jakarta Timur
2025,10,12,45942,ORD08118,Customer_1692,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,completed,Kelurahan 81 Jakarta Utara,Jakarta Utara
2025,4,2,45749,ORD08119,Customer_2444,Kitchen Set,Dapur,9500000,3,28500000,60000,28560000,completed,Kelurahan 120 Jakarta Utara,Jakarta Utara
2025,4,3,45750,ORD08120,Customer_660,Meja Kopi,Ruang Tamu,1800000,2,3600000,60000,3660000,cancelled,Kelurahan 182 Jakarta Pusat,Jakarta Pusat
2025,2,24,45712,ORD08121,Customer_1937,Lemari Sliding,Kamar Tidur,4750000,2,9500000,60000,9560000,completed,Kelurahan 200 Jakarta Barat,Jakarta Barat
2025,7,3,45841,ORD08122,Customer_2470,Lemari TV,Ruang Tamu,2300000,2,4600000,60000,4660000,completed,Kelurahan 128 Jakarta Pusat,Jakarta Pusat
2025,11,6,45967,ORD08123,Customer_608,Nakas,Kamar Tidur,1000000,3,3000000,60000,3060000,completed,Kelurahan 82 Tangerang Selatan,Tangerang Selatan
2025,7,28,45866,ORD08124,Customer_2892,Rak Meja,Ruang Kerja,750000,2,1500000,60000,1560000,completed,Kelurahan 164 Jakarta Utara,Jakarta Utara
2025,11,19,45980,ORD08125,Customer_3021,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,completed,Kelurahan 134 Tangerang Selatan,Tangerang Selatan
2025,2,10,45698,ORD08126,Customer_1094,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,completed,Kelurahan 179 Jakarta Selatan,Jakarta Selatan
2025,1,10,45667,ORD08127,Customer_776,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 163 Jakarta Timur,Jakarta Timur
2025,7,25,45863,ORD08128,Customer_589,Sofa,Ruang Tamu,4500000,2,9000000,50000,9050000,completed,Kelurahan 30 Depok,Depok
2025,2,12,45700,ORD08129,Customer_3481,Meja,Ruang Kerja,1250000,2,2500000,60000,2560000,completed,Kelurahan 61 Jakarta Timur,Jakarta Timur
2025,7,17,45855,ORD08130,Customer_727,Lemari Sliding,Kamar Tidur,4750000,2,9500000,60000,9560000,completed,Kelurahan 65 Jakarta Utara,Jakarta Utara
2025,11,5,45966,ORD08131,Customer_356,Kitchen Set,Dapur,9500000,2,19000000,60000,19060000,completed,Kelurahan 113 Tangerang Selatan,Tangerang Selatan
2025,8,29,45898,ORD08132,Customer_1654,Lemari Sliding,Kamar Tidur,4750000,3,14250000,60000,14310000,completed,Kelurahan 78 Jakarta Utara,Jakarta Utara
2025,4,5,45752,ORD08133,Customer_223,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 77 Jakarta Pusat,Jakarta Pusat
2025,9,25,45925,ORD08134,Customer_2149,Rak Sepatu,Penyimpanan,650000,1,650000,50000,700000,completed,Kelurahan 3 Depok,Depok
2025,7,24,45862,ORD08135,Customer_610,Kursi,Ruang Makan,650000,3,1950000,50000,2000000,completed,Kelurahan 82 Depok,Depok
2025,2,14,45702,ORD08136,Customer_1523,Lemari Sliding,Kamar Tidur,4750000,2,9500000,60000,9560000,completed,Kelurahan 151 Jakarta Selatan,Jakarta Selatan
2025,11,9,45970,ORD08137,Customer_122,Bufet,Ruang Tamu,3250000,2,6500000,60000,6560000,completed,Kelurahan 117 Jakarta Barat,Jakarta Barat
2025,2,24,45712,ORD08138,Customer_1208,Lemari Dapur,Dapur,1850000,2,3700000,50000,3750000,completed,Kelurahan 74 Depok,Depok
2025,8,28,45897,ORD08139,Customer_2314,Lemari Baju,Kamar Tidur,3500000,1,3500000,60000,3560000,completed,Kelurahan 78 Jakarta Pusat,Jakarta Pusat
2025,6,30,45838,ORD08140,Customer_2254,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,completed,Kelurahan 102 Jakarta Selatan,Jakarta Selatan
2025,7,7,45845,ORD08141,Customer_486,Lemari Baju,Kamar Tidur,3500000,3,9450000,60000,9510000,completed,Kelurahan 45 Jakarta Selatan,Jakarta Selatan
2025,3,28,45744,ORD08142,Customer_605,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,completed,Kelurahan 15 Jakarta Barat,Jakarta Barat
2025,12,21,46012,ORD08143,Customer_662,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,completed,Kelurahan 152 Jakarta Utara,Jakarta Utara
2025,4,21,45768,ORD08144,Customer_2325,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,completed,Kelurahan 5 Jakarta Pusat,Jakarta Pusat
2025,2,28,45716,ORD08145,Customer_1161,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,completed,Kelurahan 132 Jakarta Utara,Jakarta Utara
2025,4,5,45752,ORD08146,Customer_2041,Lemari Sliding,Kamar Tidur,4750000,2,9500000,50000,9550000,completed,Kelurahan 115 Bogor,Bogor
2025,4,20,45767,ORD08147,Customer_2870,Sofa,Ruang Tamu,4500000,1,4500000,50000,4550000,completed,Kelurahan 148 Bekasi,Bekasi
2025,7,30,45868,ORD08148,Customer_2544,Kasur,Kamar Tidur,5500000,2,11000000,50000,11050000,completed,Kelurahan 137 Bekasi,Bekasi
2025,2,2,45690,ORD08149,Customer_2186,Bufet,Ruang Tamu,3250000,2,5850000,50000,5900000,completed,Kelurahan 9 Bekasi,Bekasi
2025,5,22,45799,ORD08150,Customer_2787,Meja,Ruang Kerja,1250000,1,1250000,50000,1300000,completed,Kelurahan 123 Bogor,Bogor
